code,min_valid_loss,max_valid_auc,min_test_loss,max_test_auc
000626,0.484,0.7333,0.6029,0.4954
300703,0.467,0.7333,0.6269,0.5356
605151,0.4172,0.7333,0.5988,0.6559
300806,0.4783,0.7331,0.6332,0.5248
600593,0.4643,0.733,0.6319,0.453
600416,0.4489,0.7327,0.7025,0.4786
600104,0.4591,0.7327,0.6555,0.5471
300423,0.4968,0.7327,0.6257,0.5607
603569,0.4618,0.7327,0.6813,0.4777
002243,0.4682,0.7326,0.6389,0.4919
605089,0.3132,0.7321,0.6308,0.5957
002173,0.4618,0.7319,0.6578,0.4619
601818,0.4578,0.7314,0.6988,0.3917
600585,0.4958,0.7314,0.6294,0.4994
600664,0.4932,0.7309,0.6749,0.4611
603041,0.4556,0.7309,0.7328,0.5454
300989,0.3308,0.7308,0.7372,0.4505
300059,0.516,0.7308,0.6143,0.5441
688569,0.4609,0.7308,0.6198,0.5445
002573,0.51,0.7308,0.619,0.5051
688090,0.4804,0.7308,0.6396,0.4988
603773,0.4813,0.7308,0.6564,0.4314
300967,0.3305,0.7302,0.6218,0.5788
603963,0.4534,0.7293,0.5926,0.6471
600894,0.4889,0.7291,0.6511,0.4494
002378,0.4867,0.7291,0.5894,0.5925
603601,0.4724,0.7289,0.606,0.6188
002782,0.4851,0.7289,0.6233,0.518
300626,0.4842,0.7289,0.6062,0.562
002952,0.4748,0.7289,0.6212,0.6278
300211,0.476,0.7289,0.6142,0.5904
688111,0.4912,0.7283,0.6496,0.4716
688066,0.476,0.7283,0.6804,0.4083
601028,0.4674,0.7283,0.6128,0.5632
300508,0.4797,0.7278,0.6611,0.4188
600423,0.4855,0.7275,0.6185,0.6164
300247,0.4739,0.7275,1.219,0.4084
000030,0.5034,0.7273,0.6646,0.4897
688360,0.4668,0.7273,0.6879,0.5225
300076,0.4978,0.7273,0.6521,0.4895
300384,0.4909,0.7271,0.6052,0.601
002691,0.449,0.7269,0.6679,0.509
600105,0.4989,0.7264,0.6449,0.4364
603712,0.4854,0.7259,0.6276,0.5744
002756,0.5006,0.7255,0.6441,0.5146
002462,0.4793,0.7255,0.6496,0.5942
002945,0.4878,0.7255,0.6282,0.5367
300409,0.4545,0.7255,0.6739,0.528
002610,0.4695,0.7253,0.6221,0.4828
002057,0.4557,0.725,0.6013,0.6343
603095,0.4451,0.7247,0.6737,0.4876
002405,0.4808,0.7246,0.6132,0.5712
600026,0.5281,0.7243,0.6405,0.3855
000937,0.4824,0.7241,0.6373,0.5445
300141,0.4896,0.7241,0.6527,0.5828
002439,0.4518,0.7241,0.6264,0.597
603688,0.4969,0.7241,0.6463,0.5466
600475,0.4682,0.7238,0.6596,0.5037
300157,0.4717,0.7237,0.6452,0.4727
603355,0.4701,0.7236,0.6347,0.5294
603337,0.4768,0.7236,0.6534,0.557
002965,0.498,0.7236,0.6536,0.4289
601228,0.4949,0.7236,0.6222,0.5054
000088,0.4368,0.7235,0.6232,0.5814
002226,0.4713,0.7235,0.6327,0.6323
601900,0.4972,0.7234,0.6075,0.6028
003013,0.4433,0.7231,0.6154,0.5347
600561,0.4973,0.7228,0.6437,0.603
300507,0.4589,0.7228,0.7078,0.5175
603040,0.4824,0.7228,0.5999,0.5558
600295,0.4846,0.7222,0.6221,0.5607
688680,0.4612,0.7222,0.6153,0.5231
002104,0.4943,0.7218,0.6219,0.4978
603665,0.4414,0.7218,0.6626,0.6033
000555,0.4816,0.7218,0.6244,0.5753
